lcd_id,lcd_version,related_num,r_ncd_id,r_ncd_version,last_updated
37891,23,1,0,1,2025-04-29 23:04:17.450000000
37893,30,1,201,1,2025-04-29 23:04:23.297000000
37897,15,1,372,1,2025-04-29 23:04:17.450000000
37899,13,1,372,1,2025-04-29 23:04:17.450000000
37903,17,1,372,1,2025-04-29 23:04:19.590000000
37903,18,1,372,1,2025-04-29 23:04:19.590000000
37905,16,1,0,1,2025-04-29 23:04:19.593000000
37905,17,1,0,1,2025-04-29 23:04:19.593000000
37913,13,1,0,1,2025-04-29 23:04:19.087000000
37913,15,1,0,1,2025-04-30 19:09:40.723000000
37919,12,1,0,1,2025-04-29 23:04:19.087000000
37921,16,1,372,1,2025-04-29 23:04:19.090000000
38014,8,1,0,1,2025-04-29 23:04:22.987000000
38016,17,1,0,1,2025-04-29 23:04:19.597000000
38016,18,1,0,1,2025-04-29 23:04:19.597000000
38016,19,1,0,1,2025-04-29 23:04:19.597000000
38016,21,1,0,1,2025-04-29 23:04:19.597000000
38018,16,1,0,1,2025-04-29 23:04:19.090000000
38018,18,1,0,1,2025-04-29 23:04:19.090000000
38026,26,1,0,1,2025-04-29 23:04:23.993000000
38033,13,1,313,1,2025-04-29 23:04:23.993000000
38043,9,1,372,1,2025-04-29 23:04:15.350000000
38043,14,1,372,1,2025-04-29 23:04:15.353000000
38045,17,1,372,1,2025-04-29 23:04:15.353000000
38047,13,1,372,1,2025-04-29 23:04:15.357000000
38051,17,1,0,1,2025-04-29 23:04:15.360000000
38065,11,1,372,1,2025-04-29 23:04:19.597000000
38067,12,1,372,1,2025-04-29 23:04:19.600000000
38070,10,1,372,1,2025-04-29 23:04:19.600000000
38070,11,1,372,1,2025-04-29 23:04:19.603000000
38111,9,1,0,1,2025-04-29 23:04:19.607000000
38111,10,1,0,1,2025-04-29 23:04:19.607000000
38119,10,1,372,1,2025-04-29 23:04:17.453000000
38121,10,1,372,1,2025-04-29 23:04:17.457000000
38123,11,1,372,1,2025-04-29 23:04:17.457000000
38125,10,1,372,1,2025-04-29 23:04:17.460000000
38151,6,1,0,1,2025-04-29 23:04:17.460000000
38153,7,1,0,1,2025-04-29 23:04:17.460000000
38158,9,1,372,1,2025-04-29 23:04:19.093000000
38168,9,1,372,1,2025-04-29 23:04:19.097000000
38168,11,1,372,1,2025-04-29 23:04:19.100000000
38176,11,1,372,1,2025-04-29 23:04:19.103000000
38178,9,1,0,1,2025-04-29 23:04:19.103000000
38201,21,1,0,1,2025-04-29 23:04:19.607000000
38211,11,1,0,1,2025-04-29 23:04:19.107000000
38211,13,1,0,1,2025-04-29 23:04:19.107000000
38213,11,1,0,1,2025-04-29 23:04:19.110000000
38223,19,1,0,1,2025-04-29 23:04:23.300000000
38227,19,1,0,1,2025-04-29 23:04:16.803000000
38229,27,1,0,1,2025-04-29 23:04:23.303000000
38231,19,1,201,1,2025-04-29 23:04:16.807000000
38233,6,1,0,1,2025-04-29 23:04:16.807000000
38238,10,1,0,1,2025-04-29 23:04:15.360000000
38240,26,1,0,1,2025-04-29 23:04:15.363000000
38249,18,1,0,1,2025-04-29 23:04:19.610000000
38249,20,1,0,1,2025-04-29 23:04:19.610000000
38249,21,1,0,1,2025-04-29 23:04:19.613000000
38268,9,1,0,1,2025-04-29 23:04:19.613000000
38268,10,1,0,1,2025-04-29 23:04:19.613000000
38274,10,1,0,1,2025-04-29 23:04:15.367000000
38276,8,1,240,1,2025-04-29 23:04:23.997000000
38276,8,2,226,1,2025-04-29 23:04:24
38276,8,3,330,1,2025-04-29 23:04:24
38278,24,1,176,1,2025-04-29 23:04:24.007000000
38278,35,1,176,2,2025-04-30 17:17:43.463000000
38284,10,1,0,1,2025-04-29 23:04:19.617000000
38284,12,1,0,1,2025-04-29 23:04:19.617000000
38288,10,1,0,1,2025-04-29 23:04:19.617000000
38292,14,1,0,1,2025-04-29 23:04:15.367000000
38294,19,1,333,1,2025-04-29 23:04:15.367000000
38299,22,1,0,1,2025-04-29 23:04:17.463000000
38301,22,1,0,1,2025-04-29 23:04:17.463000000
38303,10,1,0,1,2025-04-29 23:04:19.617000000
38307,12,1,0,1,2025-04-29 23:04:19.620000000
38307,13,1,0,1,2025-04-29 23:04:19.620000000
38310,7,1,0,1,2025-04-29 23:04:17.463000000
38312,4,1,0,1,2025-04-29 23:04:17.467000000
38327,7,1,0,1,2025-04-29 23:04:17.467000000
38329,7,1,0,1,2025-04-29 23:04:17.470000000
38331,24,1,0,1,2025-04-29 23:04:17.470000000
38333,19,1,0,1,2025-04-29 23:04:17.470000000
38335,9,1,333,1,2025-04-29 23:04:17.473000000
38337,10,1,333,1,2025-04-29 23:04:17.473000000
38339,14,1,0,1,2025-04-29 23:04:17.477000000
38341,11,1,0,1,2025-04-29 23:04:17.477000000
38351,8,1,0,1,2025-04-29 23:04:17.480000000
38353,8,1,0,1,2025-04-29 23:04:17.480000000
38367,28,1,0,1,2025-04-29 23:04:23.123000000
38371,12,1,0,1,2025-04-29 23:04:23.423000000
38378,21,1,0,1,2025-04-29 23:04:19.620000000
38378,22,1,0,1,2025-04-29 23:04:19.623000000
38385,40,1,240,1,2025-04-29 23:04:23.313000000
38385,40,2,226,1,2025-04-29 23:04:23.323000000
38385,40,3,330,1,2025-04-29 23:04:23.333000000
38387,7,1,240,1,2025-04-29 23:04:23.207000000
38387,7,2,226,1,2025-04-29 23:04:23.210000000
38387,7,3,330,1,2025-04-29 23:04:23.217000000
38394,9,1,333,1,2025-04-29 23:04:19.623000000
38396,18,1,177,1,2025-04-29 23:04:16.807000000
38396,18,2,263,1,2025-04-29 23:04:16.810000000
38396,18,3,211,1,2025-04-29 23:04:16.810000000
38396,18,4,292,1,2025-04-29 23:04:16.813000000
38396,18,5,298,1,2025-04-29 23:04:16.813000000
38396,18,6,271,1,2025-04-29 23:04:16.817000000
38396,25,1,177,1,2025-04-29 23:04:16.883000000
38396,25,2,263,1,2025-04-29 23:04:16.883000000
38396,25,3,211,1,2025-04-29 23:04:16.887000000
38396,25,4,292,1,2025-04-29 23:04:16.887000000
38396,25,5,298,1,2025-04-29 23:04:16.890000000
38396,25,6,271,1,2025-04-29 23:04:16.890000000
38398,6,1,240,1,2025-04-29 23:04:16.890000000
38398,6,2,226,1,2025-04-29 23:04:16.893000000
38398,6,3,330,1,2025-04-29 23:04:16.897000000
38429,9,1,0,1,2025-04-29 23:04:19.110000000
38433,7,1,0,1,2025-04-29 23:04:19.110000000
38433,9,1,0,1,2025-04-29 23:04:19.110000000
38435,10,1,333,1,2025-04-29 23:04:19.113000000
38441,15,1,0,1,2025-04-29 23:04:19.113000000
38443,7,1,0,1,2025-04-29 23:04:19.117000000
38443,9,1,0,1,2025-04-29 23:04:19.117000000
38443,11,1,0,1,2025-04-29 23:04:19.117000000
38495,7,1,279,1,2025-04-29 23:04:23.333000000
38506,3,1,279,1,2025-04-29 23:04:16.897000000
38528,7,1,240,1,2025-04-29 23:04:19.117000000
38528,7,2,226,1,2025-04-29 23:04:19.120000000
38528,7,3,330,1,2025-04-29 23:04:19.120000000
38549,12,1,0,1,2025-04-29 23:04:24.010000000
38551,14,1,0,1,2025-04-29 23:04:24.010000000
38566,6,1,0,1,2025-04-29 23:04:15.370000000
38568,7,1,112,1,2025-04-29 23:04:15.377000000
38571,8,1,281,1,2025-04-29 23:04:22.977000000
38576,8,1,372,1,2025-04-29 23:04:15.377000000
38582,7,1,0,1,2025-04-29 23:04:19.627000000
38582,9,1,0,1,2025-04-29 23:04:19.627000000
38584,10,1,0,1,2025-04-29 23:04:19.627000000
38586,7,1,372,1,2025-04-29 23:04:19.630000000
38586,8,1,372,1,2025-04-29 23:04:19.630000000
38613,11,1,176,1,2025-04-29 23:04:17.480000000
38615,11,1,176,1,2025-04-29 23:04:17.483000000
38617,31,1,190,1,2025-04-29 23:04:23.340000000
38617,31,2,223,1,2025-04-29 23:04:23.340000000
38617,31,3,222,1,2025-04-29 23:04:23.347000000
38623,15,1,0,1,2025-04-29 23:04:23.240000000
38629,3,1,112,1,2025-04-29 23:04:17.483000000
38643,5,1,0,1,2025-04-29 23:04:17.487000000
38645,5,1,0,1,2025-04-29 23:04:17.487000000
38647,9,1,372,1,2025-04-29 23:04:17.490000000
38649,10,1,372,1,2025-04-29 23:04:17.490000000
38657,15,1,0,1,2025-04-29 23:04:17.493000000
38657,17,1,0,1,2025-04-29 23:04:17.493000000
38659,11,1,0,1,2025-04-29 23:04:17.493000000
38659,13,1,0,1,2025-04-29 23:04:17.493000000
38662,14,1,0,1,2025-04-29 23:04:19.633000000
38664,26,1,222,1,2025-04-29 23:04:16.900000000
38664,26,2,190,1,2025-04-29 23:04:16.900000000
38664,26,3,223,1,2025-04-29 23:04:16.900000000
38667,3,1,176,1,2025-04-29 23:04:22.980000000
38671,4,1,112,1,2025-04-29 23:04:17.493000000
38678,7,1,0,1,2025-04-29 23:04:19.123000000
38680,5,1,112,1,2025-04-29 23:04:19.123000000
38680,7,1,112,1,2025-04-29 23:04:19.123000000
38682,10,1,152,1,2025-04-29 23:04:19.127000000
38682,10,2,268,1,2025-04-29 23:04:19.127000000
38684,6,1,372,1,2025-04-29 23:04:19.130000000
38684,8,1,372,1,2025-04-29 23:04:19.130000000
38686,14,1,98,1,2025-04-29 23:04:19.130000000
38686,14,2,251,1,2025-04-29 23:04:19.133000000
38686,14,3,222,1,2025-04-29 23:04:19.137000000
38694,10,1,0,1,2025-04-29 23:04:19.633000000
38700,4,1,0,1,2025-04-29 23:04:17.497000000
38705,7,1,0,1,2025-04-29 23:04:17.497000000
38707,8,1,0,1,2025-04-29 23:04:17.497000000
38709,4,1,0,1,2025-04-29 23:04:17.500000000
38712,7,1,0,1,2025-04-29 23:04:23.353000000
38712,16,1,0,1,2025-04-29 23:04:23.367000000
38712,18,1,0,1,2025-04-29 23:04:23.373000000
38720,6,1,263,1,2025-04-29 23:04:16.903000000
38726,7,1,0,1,2025-04-29 23:04:16.903000000
38726,14,1,0,1,2025-04-29 23:04:16.910000000
38726,15,1,0,1,2025-04-29 23:04:16.913000000
38726,17,1,0,1,2025-04-29 23:04:16.917000000
38737,13,1,0,1,2025-04-29 23:04:24.013000000
38743,15,1,0,1,2025-04-29 23:04:24.013000000
38745,15,1,217,6,2024-08-05 20:49:23.673000000
38745,17,1,217,1,2025-04-29 23:04:24.017000000
38747,9,1,0,1,2025-04-29 23:04:24.017000000
38755,6,1,281,1,2025-04-29 23:04:24.020000000
38765,20,1,11,1,2025-04-29 23:04:24.020000000
38765,20,2,15,1,2025-04-29 23:04:24.023000000
38765,20,3,176,1,2025-04-29 23:04:24.023000000
38769,14,1,176,1,2025-04-29 23:04:24.023000000
38771,15,1,176,1,2025-04-29 23:04:19.633000000
38771,17,1,176,2,2025-05-02 14:47:22.563000000
38773,23,1,11,1,2025-04-29 23:04:19.637000000
38773,23,2,15,1,2025-04-29 23:04:19.640000000
38773,23,3,176,1,2025-04-29 23:04:19.640000000
38773,24,1,11,1,2025-04-29 23:04:19.637000000
38773,24,2,15,1,2025-04-29 23:04:19.640000000
38773,24,3,176,1,2025-04-29 23:04:19.640000000
38775,10,1,0,1,2025-04-29 23:04:24.027000000
38777,7,1,281,1,2025-04-29 23:04:19.640000000
38779,4,1,372,1,2025-04-29 23:04:15.383000000
38786,4,1,0,1,2025-04-29 23:04:24.027000000
38787,7,1,0,1,2025-04-29 23:04:18.863000000
38792,6,1,0,1,2025-04-29 23:04:24.030000000
38801,15,1,11,1,2025-04-29 23:04:17.500000000
38801,15,2,15,1,2025-04-29 23:04:17.500000000
38801,15,3,176,1,2025-04-29 23:04:17.503000000
38803,12,1,11,1,2025-04-29 23:04:17.503000000
38803,12,2,15,1,2025-04-29 23:04:17.507000000
38803,12,3,176,1,2025-04-29 23:04:17.507000000
38805,7,1,81,1,2025-04-29 23:04:16.917000000
38805,7,2,281,1,2025-04-29 23:04:16.920000000
38807,7,1,281,1,2025-04-29 23:04:23.373000000
38807,7,2,81,1,2025-04-29 23:04:23.380000000
38809,6,1,0,1,2025-04-29 23:04:23.383000000
38812,7,1,81,1,2025-04-29 23:04:23.420000000
38814,3,1,372,1,2025-04-29 23:04:17.507000000
38816,3,1,372,1,2025-04-29 23:04:17.510000000
38822,7,1,372,1,2025-04-29 23:04:19.643000000
38824,9,1,281,1,2025-04-29 23:04:17.510000000
38826,7,1,281,1,2025-04-29 23:04:17.513000000
38835,6,1,372,1,2025-04-29 23:04:19.137000000
38837,5,1,281,1,2025-04-29 23:04:19.140000000
38837,7,1,281,1,2025-04-29 23:04:19.140000000
38839,9,1,0,1,2025-04-29 23:04:19.140000000
38841,7,1,11,2,2021-02-24 17:00:08.553000000
38841,7,2,176,2,2021-02-24 17:00:08.557000000
38841,7,3,15,1,2021-02-24 17:00:08.557000000
38841,14,1,11,1,2025-04-29 23:04:19.143000000
38841,14,2,15,1,2025-04-29 23:04:19.143000000
38841,14,3,176,1,2025-04-29 23:04:19.143000000
38841,16,1,11,1,2025-04-29 23:04:19.143000000
38841,16,2,15,1,2025-04-29 23:04:19.143000000
38841,16,3,176,1,2025-04-29 23:04:19.143000000
38902,11,1,131,1,2025-04-29 23:04:17.513000000
38902,11,2,232,1,2025-04-29 23:04:17.517000000
38902,11,3,217,1,2025-04-29 23:04:17.517000000
38902,11,4,47,1,2025-04-29 23:04:17.520000000
38902,11,5,139,1,2025-04-29 23:04:17.520000000
38902,11,6,315,1,2025-04-29 23:04:17.520000000
38904,10,1,131,1,2025-04-29 23:04:17.523000000
38904,10,2,232,1,2025-04-29 23:04:17.523000000
38904,10,3,217,1,2025-04-29 23:04:17.527000000
38904,10,4,47,1,2025-04-29 23:04:17.527000000
38904,10,5,139,1,2025-04-29 23:04:17.530000000
38904,10,6,315,1,2025-04-29 23:04:17.530000000
38914,20,1,64,1,2025-04-29 23:04:16.920000000
38914,20,2,69,1,2025-04-29 23:04:16.920000000
38914,20,3,129,1,2025-04-29 23:04:16.923000000
38916,8,1,0,1,2025-04-29 23:04:23.420000000
38918,8,1,0,1,2025-04-29 23:04:16.923000000
38920,11,1,0,1,2025-04-29 23:04:19.647000000
38926,23,1,60,1,2025-04-29 23:04:16.927000000
38926,23,2,213,1,2025-04-29 23:04:16.927000000
38926,23,3,9,1,2025-04-29 23:04:16.930000000
38926,23,4,239,1,2025-04-29 23:04:16.930000000
38937,6,1,217,1,2025-04-29 23:04:23.580000000
38953,16,1,0,1,2025-04-29 23:04:18.297000000
38955,24,1,0,1,2025-04-29 23:04:18.297000000
38966,5,1,372,1,2025-04-29 23:04:15.387000000
38968,4,1,101,1,2025-04-29 23:04:23.730000000
38968,4,2,372,1,2025-04-29 23:04:23.730000000
38970,8,1,0,1,2025-04-29 23:04:24.030000000
38972,8,1,372,1,2025-04-29 23:04:17.530000000
38974,8,1,372,1,2025-04-29 23:04:17.533000000
38985,13,1,0,1,2025-04-29 23:04:15.390000000
38988,11,1,53,1,2025-04-29 23:04:15.393000000
38988,11,2,352,1,2025-04-29 23:04:15.393000000
38988,11,3,361,1,2025-04-29 23:04:15.397000000
38988,11,4,365,1,2025-04-29 23:04:15.400000000
38988,11,5,369,1,2025-04-29 23:04:15.400000000
38988,11,6,335,1,2025-04-29 23:04:15.403000000
38988,15,1,53,1,2025-04-29 23:04:15.417000000
38988,15,2,352,1,2025-04-29 23:04:15.420000000
38988,15,3,361,1,2025-04-29 23:04:15.420000000
38988,15,4,365,1,2025-04-29 23:04:15.423000000
38988,15,5,369,1,2025-04-29 23:04:15.423000000
38988,15,6,335,1,2025-04-29 23:04:15.427000000
38992,14,1,0,1,2025-04-29 23:04:19.647000000
38994,14,1,0,1,2025-04-29 23:04:24.033000000
38997,8,1,0,1,2025-04-29 23:04:19.650000000
38997,9,1,0,1,2025-04-29 23:04:19.650000000
39001,8,1,53,1,2025-04-29 23:04:17.533000000
39001,8,2,352,1,2025-04-29 23:04:17.537000000
39001,8,3,361,1,2025-04-29 23:04:17.537000000
39001,8,4,365,1,2025-04-29 23:04:17.540000000
39001,8,5,369,1,2025-04-29 23:04:17.540000000
39001,8,6,335,1,2025-04-29 23:04:17.543000000
39001,11,1,53,1,2025-04-29 23:04:17.553000000
39001,11,2,352,1,2025-04-29 23:04:17.557000000
39001,11,3,361,1,2025-04-29 23:04:17.557000000
39001,11,4,365,1,2025-04-29 23:04:17.560000000
39001,11,5,369,1,2025-04-29 23:04:17.560000000
39001,11,6,335,1,2025-04-29 23:04:17.560000000
39003,8,1,53,1,2025-04-29 23:04:17.563000000
39003,8,2,352,1,2025-04-29 23:04:17.563000000
39003,8,3,361,1,2025-04-29 23:04:17.567000000
39003,8,4,365,1,2025-04-29 23:04:17.567000000
39003,8,5,369,1,2025-04-29 23:04:17.570000000
39003,8,6,335,1,2025-04-29 23:04:17.570000000
39003,10,1,53,1,2025-04-29 23:04:17.583000000
39003,10,2,352,1,2025-04-29 23:04:17.583000000
39003,10,3,361,1,2025-04-29 23:04:17.587000000
39003,10,4,365,1,2025-04-29 23:04:17.587000000
39003,10,5,369,1,2025-04-29 23:04:17.590000000
39003,10,6,335,1,2025-04-29 23:04:17.590000000
39005,6,1,0,1,2025-04-29 23:04:17.593000000
39007,7,1,0,1,2025-04-29 23:04:17.593000000
39015,12,1,0,1,2025-04-29 23:04:19.650000000
39017,8,1,372,1,2025-04-29 23:04:19.653000000
39017,9,2,372,1,2025-04-29 23:04:19.653000000
39023,22,1,217,1,2025-04-29 23:04:19.657000000
39023,23,1,217,1,2025-04-29 23:04:19.660000000
39025,5,1,0,1,2025-04-29 23:04:24.037000000
39027,5,1,0,1,2025-04-29 23:04:23.600000000
39036,15,1,0,1,2025-04-29 23:04:23.050000000
39038,9,1,53,1,2025-04-29 23:04:19.660000000
39038,9,2,352,1,2025-04-29 23:04:19.660000000
39038,9,3,361,1,2025-04-29 23:04:19.663000000
39038,9,4,365,1,2025-04-29 23:04:19.667000000
39038,9,5,369,1,2025-04-29 23:04:19.667000000
39038,9,6,335,1,2025-04-29 23:04:19.670000000
39038,11,1,53,1,2025-04-29 23:04:19.683000000
39038,11,2,352,1,2025-04-29 23:04:19.683000000
39038,11,3,361,1,2025-04-29 23:04:19.687000000
39038,11,4,365,1,2025-04-29 23:04:19.690000000
39038,11,5,369,1,2025-04-29 23:04:19.690000000
39038,11,6,335,1,2025-04-29 23:04:19.693000000
39040,6,1,372,1,2025-04-29 23:04:19.147000000
39042,5,1,0,1,2025-04-29 23:04:19.150000000
39042,7,1,0,1,2025-04-29 23:04:19.150000000
39044,9,1,53,1,2025-04-29 23:04:19.150000000
39044,9,2,352,1,2025-04-29 23:04:19.150000000
39044,9,3,361,1,2025-04-29 23:04:19.153000000
39044,9,4,365,1,2025-04-29 23:04:19.157000000
39044,9,5,369,1,2025-04-29 23:04:19.157000000
39044,9,6,335,1,2025-04-29 23:04:19.160000000
39044,11,1,53,1,2025-04-29 23:04:19.173000000
39044,11,2,352,1,2025-04-29 23:04:19.173000000
39044,11,3,361,1,2025-04-29 23:04:19.177000000
39044,11,4,365,1,2025-04-29 23:04:19.180000000
39044,11,5,369,1,2025-04-29 23:04:19.180000000
39044,11,6,335,1,2025-04-29 23:04:19.183000000
39044,13,1,53,1,2025-04-29 23:04:19.173000000
39044,13,2,352,1,2025-04-29 23:04:19.173000000
39044,13,3,361,1,2025-04-29 23:04:19.177000000
39044,13,4,365,1,2025-04-29 23:04:19.180000000
39044,13,5,369,1,2025-04-29 23:04:19.180000000
39044,13,6,335,1,2025-04-29 23:04:19.183000000
39051,7,1,64,1,2021-08-31 13:40:57.013000000
39051,7,2,338,1,2021-08-31 13:40:57.017000000
39051,7,3,129,1,2021-08-31 13:40:57.017000000
39051,10,1,64,1,2025-04-29 23:04:19.183000000
39051,10,2,14,1,2025-04-29 23:04:19.187000000
39051,10,3,129,1,2025-04-29 23:04:19.187000000
39051,10,4,338,1,2025-04-29 23:04:19.190000000
39054,11,1,0,1,2025-04-29 23:04:19.190000000
39058,14,1,217,1,2025-04-29 23:04:17.593000000
39058,16,1,217,1,2025-04-29 23:04:17.597000000
39060,13,1,217,1,2025-04-29 23:04:17.600000000
39060,15,1,217,1,2025-04-29 23:04:17.603000000
39063,11,1,333,1,2025-04-29 23:04:23.420000000
39063,11,2,372,1,2025-04-29 23:04:23.423000000
39068,13,1,217,1,2025-04-29 23:04:23.423000000
39068,19,1,217,1,2025-04-29 23:04:23.437000000
39071,9,1,217,1,2025-04-29 23:04:16.930000000
39071,14,1,217,1,2025-04-29 23:04:16.940000000
39073,4,1,333,1,2025-04-29 23:04:16.940000000
39073,4,2,372,1,2025-04-29 23:04:16.943000000
39075,14,1,176,1,2025-04-29 23:04:23.427000000
39080,4,1,110,1,2025-04-29 23:04:24.037000000
39080,4,2,238,1,2025-04-29 23:04:24.037000000
39082,6,1,0,1,2025-04-29 23:04:23.440000000
39084,5,1,0,1,2025-04-29 23:04:16.943000000
39086,10,1,0,1,2025-04-29 23:04:24.040000000
39116,5,1,0,1,2025-04-29 23:04:17.603000000
39118,5,1,0,1,2025-04-29 23:04:17.607000000
39121,9,1,263,1,2025-04-29 23:04:24.043000000
39122,3,1,281,1,2025-04-29 23:04:22.957000000
39128,7,1,366,2,2024-08-05 20:29:39.237000000
